price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
10900,2014.0,13,3,5,2,128848.0,0,0,2,10,10,35
21000,2015.0,16,0,5,2,96000.0,0,0,0,0,8,48
15500,2015.0,16,3,5,2,64000.0,0,0,1,9,10,4
6900,2010.0,13,0,3,2,108000.0,0,0,1,9,10,32
5750,2009.0,16,0,3,2,130000.0,0,1,1,9,1,39
5900,2011.0,20,2,3,2,94000.0,0,0,1,0,5,9
13997,2016.0,13,2,5,2,50733.0,5,0,0,0,0,22
8627,2013.0,17,0,3,2,102407.0,0,0,1,9,1,3
8800,2015.0,13,0,3,2,58000.0,0,0,1,9,0,15
2300,1995.0,10,2,5,2,135000.0,0,0,1,5,0,34
7200,2012.0,40,0,4,2,83000.0,0,0,1,9,8,7
2500,2006.0,31,2,5,2,142000.0,0,0,2,9,5,9
14995,2009.0,7,0,6,2,121935.0,0,0,0,8,1,37
7900,2011.0,37,0,3,2,119124.0,0,0,0,0,9,34
17500,2016.0,13,0,5,2,37000.0,0,1,2,3,1,27
9000,2007.0,31,0,6,2,130000.0,0,0,2,8,1,2
9995,2009.0,37,2,3,2,106854.0,0,0,0,0,5,38
4500,2007.0,10,2,6,2,140200.0,0,0,0,0,8,15
4000,1995.0,34,1,6,2,161000.0,0,1,0,10,0,26
7000,2010.0,13,0,5,2,121345.0,0,0,0,0,9,19
32999,2018.0,26,3,3,2,24050.0,0,0,2,9,10,9
5000,2006.0,13,3,3,2,97480.0,0,0,0,0,1,35
8914,2014.0,7,3,3,2,103022.0,0,0,1,9,9,4
3300,2004.0,41,3,4,2,122000.0,0,0,1,9,10,19
33800,2016.0,23,0,5,2,23000.0,0,0,0,0,10,45
37950,2011.0,13,0,6,0,80080.0,0,0,0,10,0,4
17899,2017.0,39,0,3,2,16294.0,0,0,1,9,0,45
5700,1985.0,7,3,6,2,96000.0,2,0,2,3,1,39
33990,2017.0,13,2,6,2,18661.0,0,2,2,3,0,22
8500,2009.0,32,2,6,2,215250.0,0,0,2,9,0,14
4500,2002.0,39,2,3,2,141166.0,0,0,1,9,0,4
5995,2008.0,8,0,5,2,128322.0,0,0,1,5,8,23
9300,2011.0,39,0,5,2,84000.0,0,0,1,9,9,7
11499,2013.0,29,0,3,2,88347.0,0,0,0,0,0,19
28900,2019.0,13,3,3,2,17000.0,0,0,0,0,5,12
13990,2011.0,13,2,5,0,184269.0,0,0,2,10,9,15
34000,2016.0,13,0,5,2,87826.0,0,0,0,10,9,32
29990,2014.0,34,2,6,2,26839.0,0,2,0,8,0,19
34999,2015.0,7,0,6,2,97139.0,0,0,0,10,0,32
17500,2016.0,16,0,5,2,78662.0,0,0,1,9,0,4
3995,2009.0,37,2,3,2,176414.0,0,1,0,4,0,9
10495,2015.0,7,2,5,2,70897.0,0,0,1,9,10,37
5800,2005.0,39,0,5,2,150457.0,0,0,1,5,8,22
5000,2006.0,16,0,5,2,171221.0,0,0,0,0,4,16
5899,2002.0,39,0,3,2,143990.0,0,0,1,0,0,4
14500,2008.0,13,3,6,0,145000.0,0,0,2,10,8,14
11497,2015.0,7,2,3,2,82384.0,0,0,1,0,9,22
2900,2008.0,7,2,5,2,140000.0,0,0,1,9,1,9
15000,2014.0,24,0,5,2,146000.0,0,0,0,0,0,15
3995,2006.0,37,2,3,2,166215.0,0,0,0,12,9,30
13999,2017.0,7,3,3,2,120076.0,0,0,0,0,0,19
7874,2012.0,16,2,3,2,103359.0,0,0,1,9,0,20
19500,2013.0,20,0,6,2,2500.0,0,1,0,6,8,34
25000,2011.0,13,2,6,0,194624.0,0,0,0,10,10,42
6495,2008.0,39,0,3,2,105000.0,0,0,1,3,1,34
7950,2014.0,12,2,3,2,104683.0,0,0,1,4,9,42
6950,2009.0,25,0,4,2,78000.0,0,0,1,12,0,33
8000,2003.0,4,0,6,2,164156.0,0,0,2,9,9,39
9500,2015.0,7,0,3,2,90089.0,0,1,1,9,0,47
3500,1999.0,13,5,6,0,124000.0,5,0,2,10,10,4
3200,2009.0,17,2,3,2,115429.0,0,1,1,4,9,30
4999,2008.0,40,0,4,2,129000.0,0,0,1,9,0,45
1800,2006.0,25,2,3,2,110000.0,0,1,1,9,8,34
3997,2003.0,16,0,5,2,189709.0,0,0,1,5,1,45
10500,2004.0,16,0,3,2,83342.0,0,0,2,3,0,34
4200,2006.0,7,2,6,2,164000.0,0,0,2,10,10,38
24000,2018.0,17,0,5,2,18000.0,0,0,1,0,10,11
12950,2009.0,7,0,6,2,134628.0,0,0,0,10,3,36
5000,1984.0,13,2,6,2,67000.0,0,0,2,3,9,38
8980,2009.0,16,0,3,2,135647.0,0,0,0,0,10,16
6995,2011.0,21,2,5,2,170340.0,0,0,0,0,3,39
5000,2012.0,7,0,5,2,71000.0,0,0,1,9,0,48
20990,2018.0,31,2,5,2,44826.0,0,0,0,7,0,27
2650,2004.0,16,2,3,2,162488.0,0,0,1,9,10,48
8000,2015.0,31,2,3,2,95000.0,0,0,1,0,9,4
18590,2014.0,20,2,5,4,91290.0,0,2,0,0,8,39
18990,2012.0,34,0,6,2,87353.0,0,0,0,10,10,9
9850,2014.0,25,0,3,2,86000.0,0,1,1,9,8,29
8000,2007.0,3,0,5,2,175000.0,0,0,0,0,5,17
15900,2012.0,20,0,5,2,116000.0,0,1,0,0,10,42
44995,2015.0,6,2,6,2,67200.0,0,0,0,0,0,23
27995,2008.0,7,0,6,0,103506.0,0,0,0,10,10,27
7497,2015.0,12,2,3,2,71202.0,0,0,1,4,2,22
33995,2016.0,13,3,5,2,53000.0,0,0,0,0,5,19
4500,2007.0,25,2,3,2,123654.0,0,1,1,4,0,45
10990,2016.0,13,0,6,2,201605.0,0,0,0,8,10,17
12700,2014.0,25,0,3,2,66894.0,0,0,1,0,0,15
13200,2018.0,39,0,3,2,247300.0,0,0,1,9,0,47
4200,2008.0,7,0,3,2,177525.0,0,1,1,4,8,22
3175,2007.0,13,2,3,2,209000.0,0,0,1,9,2,43
20698,2014.0,13,0,6,2,78297.0,0,0,2,10,10,9
29875,2018.0,39,3,5,2,69068.0,0,0,2,10,5,16
46500,2017.0,13,0,5,2,36500.0,0,0,0,0,10,33
3350,2007.0,37,0,3,2,189000.0,0,0,0,12,1,38
7995,2008.0,13,2,6,2,163256.0,0,0,2,0,10,14
19500,2008.0,39,0,6,2,60000.0,0,0,0,8,10,41
17999,2011.0,35,0,6,2,97398.0,0,0,0,0,2,5
3500,2000.0,14,0,6,2,218000.0,0,0,0,10,10,13
9500,2011.0,3,2,5,2,185430.0,0,0,0,0,1,45
28999,2016.0,14,2,6,2,104257.0,0,0,2,10,9,4
4000,2009.0,31,2,3,2,140000.0,0,0,1,9,1,34
72513,2018.0,24,0,5,2,11291.0,0,0,0,0,0,12
6700,2014.0,21,2,3,2,88900.0,5,0,1,9,1,40
8495,2014.0,13,2,3,2,72080.0,0,0,1,9,0,22
10950,2015.0,13,0,5,2,86612.0,0,0,1,9,5,14
23900,2015.0,13,0,5,2,106897.0,0,0,0,0,0,18
11999,2017.0,10,0,3,2,66782.0,0,0,1,0,10,23
10500,2008.0,39,0,3,2,158000.0,0,0,0,0,10,8
7200,2011.0,7,0,5,2,96000.0,0,0,1,9,9,48
4500,2013.0,7,0,3,2,135500.0,0,1,1,9,9,34
4995,2004.0,20,0,5,2,106699.0,0,0,0,0,0,38
20990,2015.0,13,2,5,2,33753.0,0,0,2,3,6,35
29500,2013.0,14,3,6,2,700.0,0,0,2,8,8,35
17990,2013.0,17,2,5,2,47796.0,0,2,2,3,0,9
39995,2016.0,20,0,5,2,29611.0,0,0,0,0,4,35
6900,2015.0,8,0,3,2,143915.0,1,0,1,9,1,23
7495,2011.0,31,0,5,2,114000.0,0,0,1,9,0,43
1000,2005.0,37,1,3,2,210000.0,0,0,0,9,1,38
3100,2004.0,41,3,4,2,122000.0,0,0,1,9,10,19
13500,2009.0,13,2,6,2,95000.0,0,0,0,8,0,6
23999,2012.0,3,0,5,2,72546.0,0,0,0,7,5,16
15000,2013.0,7,1,6,2,15700.0,0,0,0,8,8,38
12490,2006.0,13,2,6,0,205944.0,0,0,2,10,10,36
4500,2007.0,21,2,5,2,128329.0,0,0,0,0,5,48
2995,2008.0,7,2,5,2,187193.0,0,0,1,9,5,47
3000,1995.0,13,2,5,2,138000.0,0,0,2,10,10,43
7900,2010.0,39,0,3,2,98600.0,0,0,1,9,5,10
49900,2013.0,13,0,5,0,205112.0,0,0,2,10,0,39
6995,2013.0,39,2,3,2,86000.0,4,0,1,9,5,21
6200,2015.0,12,1,3,2,126000.0,0,0,1,4,0,34
18895,2018.0,25,3,3,2,51714.0,0,0,1,9,5,42
9995,2003.0,7,2,6,2,107900.0,0,0,0,10,0,23
8400,2011.0,7,3,3,2,129000.0,0,0,1,0,10,31
3200,2004.0,16,2,3,3,190617.0,0,1,1,9,9,37
9999,2004.0,7,0,6,2,84570.0,0,0,2,10,5,4
12900,2016.0,7,2,3,2,111035.0,0,0,0,12,0,12
13686,2015.0,8,3,5,2,81823.0,0,0,1,9,5,4
8445,2010.0,4,0,5,2,97205.0,0,0,2,9,5,44
28500,2013.0,13,4,6,2,100.0,0,0,2,8,4,15
4500,1985.0,27,0,6,2,73500.0,0,0,2,9,2,17
7500,1984.0,6,0,6,2,62700.0,0,0,2,3,2,34
4695,2009.0,13,0,3,2,85000.0,0,0,1,9,0,34
16750,2013.0,13,3,5,2,82000.0,0,0,0,0,0,0
2500,2011.0,10,2,5,2,155000.0,0,0,0,0,1,35
12990,2012.0,17,2,5,2,95129.0,0,0,1,4,10,1
10988,2015.0,37,0,3,2,132953.0,0,0,0,4,1,36
6700,2013.0,31,2,3,2,84500.0,0,0,1,9,1,31
1500,1995.0,14,2,6,2,17200.0,0,0,0,10,1,35
6998,2008.0,26,3,5,2,126000.0,0,0,0,9,2,22
32840,2018.0,10,2,5,2,31539.0,0,0,1,5,9,27
58500,2019.0,34,3,6,2,11500.0,0,0,0,8,8,9
4500,1986.0,14,0,6,0,79000.0,0,0,0,0,2,26
3500,2007.0,7,2,5,2,214000.0,0,0,1,9,9,15
16995,2019.0,20,3,3,2,22000.0,0,0,1,0,10,43
16995,2015.0,7,0,6,2,86000.0,0,0,2,11,10,12
18000,1994.0,13,2,6,0,38518.0,0,0,0,6,0,19
2500,2013.0,13,2,6,2,9999999.0,0,0,2,3,4,38
3000,1997.0,27,0,5,2,21696.0,0,0,1,12,3,36
5500,2004.0,16,0,3,2,171475.0,0,0,1,9,10,33
3990,2007.0,10,0,3,2,139437.0,0,1,1,4,8,9
16500,2015.0,24,0,3,2,39654.0,0,0,0,0,8,34
6995,2003.0,7,0,6,2,137700.0,0,0,0,0,1,5
15995,2017.0,21,3,3,2,31000.0,0,0,0,0,9,34
4500,1994.0,26,2,5,2,186386.0,0,0,1,2,10,9
9300,2003.0,39,3,3,2,150000.0,0,0,0,10,8,42
18800,2016.0,13,0,6,2,127730.0,0,0,0,8,10,5
9950,2003.0,34,2,5,0,224201.0,0,0,2,8,5,1
2800,2000.0,14,0,5,2,120000.0,0,0,0,0,1,22
33500,2010.0,7,3,6,2,33077.0,0,1,2,3,0,22
8900,2005.0,13,0,5,2,104000.0,0,0,0,10,1,45
8500,2013.0,13,0,3,2,153000.0,0,1,1,4,10,28
20999,2013.0,20,0,5,2,123000.0,0,0,0,0,1,31
17000,2018.0,39,3,3,2,57732.0,1,0,1,9,9,45
20000,2012.0,39,3,5,2,153000.0,0,0,0,10,1,34
2500,2002.0,39,0,5,2,370000.0,0,0,1,9,9,31
4500,2012.0,25,3,3,2,140234.0,0,1,1,9,0,27
7999,2006.0,21,0,5,2,67423.0,0,0,1,0,4,9
13600,2012.0,20,0,5,2,79000.0,0,0,2,0,10,9
7990,2014.0,13,0,3,3,78000.0,0,0,1,4,10,45
7500,1999.0,14,2,6,2,107000.0,0,1,2,10,10,43
19000,2014.0,7,3,6,2,153614.0,0,0,0,10,10,43
9000,2009.0,39,0,3,2,182000.0,0,0,1,9,1,7
6000,2008.0,10,2,5,2,128618.0,0,0,0,9,9,30
8500,2014.0,13,1,6,2,24000.0,1,0,2,11,10,4
16995,2010.0,39,3,5,2,93000.0,4,0,1,5,1,36
7599,2000.0,31,0,5,2,142485.0,0,0,0,10,10,13
5000,2004.0,13,1,6,0,278000.0,0,0,0,8,9,14
11500,2007.0,20,2,5,2,123769.0,0,0,0,6,0,7
9995,2012.0,37,0,3,2,122216.0,0,0,0,9,8,22
13500,2018.0,13,0,2,2,62550.0,0,0,1,9,0,1
3500,2017.0,18,0,5,2,63400.0,4,0,2,0,0,42
28590,2017.0,20,2,5,2,19277.0,0,2,0,7,10,45
1100,2007.0,36,5,5,2,140000.0,0,0,0,9,9,34
11500,2007.0,7,0,6,2,117000.0,0,0,0,0,9,48
26000,2011.0,34,0,5,0,2500.0,0,0,0,8,9,48
3800,2007.0,6,2,5,2,77380.0,4,0,2,9,10,36
12900,2010.0,13,0,6,2,140400.0,0,0,0,8,9,48
3200,2008.0,27,1,5,2,135520.0,0,0,1,0,9,31
1595,2007.0,13,2,5,2,173000.0,0,0,0,0,0,15
24990,2013.0,13,2,5,0,65902.0,0,0,2,10,10,12
6495,2005.0,23,2,5,2,158000.0,0,0,1,0,9,43
7990,2011.0,10,2,3,2,118005.0,0,0,1,4,10,37
12695,2011.0,16,0,3,2,77090.0,0,0,0,0,8,35
4550,2009.0,10,0,5,2,163184.0,0,0,1,0,9,17
3498,2010.0,7,2,3,2,140342.0,0,0,1,9,8,13
6500,2012.0,25,0,3,2,132000.0,0,0,1,9,5,4
1450,2001.0,41,1,4,2,254000.0,0,0,1,12,0,4
4500,2005.0,39,1,6,2,220000.0,0,0,0,0,10,32
6999,2009.0,8,2,5,2,122000.0,0,0,1,5,8,23
3750,1989.0,39,2,3,2,200000.0,0,1,2,8,1,9
2400,2005.0,7,0,5,2,180000.0,0,0,1,9,10,16
11899,2005.0,4,0,5,2,686754.0,0,0,2,2,10,4
18500,2014.0,14,2,6,2,120000.0,5,0,2,10,0,27
9300,2013.0,14,0,3,2,72926.0,4,0,1,0,9,42
10199,2017.0,39,0,3,3,124710.0,0,0,0,4,9,15
1500,2003.0,13,1,6,2,210000.0,0,0,0,0,10,42
17900,2017.0,31,0,5,2,27000.0,5,0,1,9,0,4
12500,2013.0,7,2,6,2,84000.0,0,0,2,2,6,14
7000,2001.0,14,0,6,2,150000.0,0,0,0,10,5,14
10995,2014.0,37,0,3,2,112803.0,0,0,0,0,0,37
2000,2004.0,16,1,3,2,130.0,0,0,0,0,2,23
3950,2004.0,16,2,3,2,185000.0,0,0,0,0,4,34
1850,2006.0,7,2,3,2,208000.0,0,0,1,9,1,48
5300,2002.0,26,3,6,2,121000.0,0,0,1,2,9,27
5830,1994.0,32,0,5,2,141.0,0,0,2,4,9,4
2790,2005.0,39,2,3,2,172000.0,4,0,1,4,5,17
5995,2008.0,14,2,5,2,212974.0,0,0,1,0,10,18
2000,2009.0,10,1,3,2,157000.0,0,0,1,10,1,48
28900,2015.0,13,0,5,2,122196.0,0,0,0,10,8,12
9000,1994.0,34,2,5,0,182000.0,0,0,2,10,10,9
1200,1993.0,8,2,5,2,12600.0,0,0,1,2,4,25
7995,2006.0,35,0,6,2,116472.0,0,0,0,0,5,23
14995,2011.0,26,3,3,2,69705.0,0,0,2,9,0,37
5900,2012.0,8,2,5,2,162250.0,0,0,1,11,10,35
24999,2015.0,7,2,6,2,169571.0,0,0,0,10,1,3
17495,2018.0,7,3,3,2,18432.0,0,0,1,9,1,31
7500,1993.0,20,0,5,2,157000.0,0,1,0,6,4,3
34389,2018.0,7,0,5,2,21500.0,0,0,0,10,1,48
7850,2016.0,7,0,3,2,116363.0,0,0,1,9,10,33
6500,2007.0,14,2,6,2,295860.0,0,0,0,8,10,9
26900,2014.0,14,0,6,2,136188.0,0,0,0,8,1,5
5000,2006.0,20,2,5,2,162000.0,0,0,0,0,10,16
6800,2014.0,39,0,3,2,151385.0,0,0,1,9,0,45
5850,2012.0,13,2,5,2,163311.0,0,0,1,5,10,39
28550,2016.0,39,0,5,2,44300.0,0,1,0,10,5,27
17900,2016.0,31,0,5,2,40175.0,0,0,2,8,5,48
4900,2006.0,24,0,6,2,131662.0,0,0,2,9,1,42
18795,2014.0,14,0,6,2,249078.0,0,0,0,8,10,9
6999,2007.0,13,3,5,2,103000.0,0,0,0,0,9,4
15000,2005.0,39,2,5,2,132790.0,0,1,2,10,10,37
7200,2007.0,4,0,5,2,133000.0,0,0,0,9,10,4
7000,2013.0,8,0,5,2,179911.0,0,0,1,5,10,24
18859,2011.0,13,0,5,2,74338.0,0,0,0,10,0,3
14000,1997.0,13,0,6,0,171000.0,0,1,2,10,10,50
3500,1994.0,13,2,5,2,150000.0,0,1,0,10,4,38
3800,2007.0,10,2,5,2,185026.0,0,0,2,12,0,27
3995,2012.0,31,2,3,2,148800.0,0,0,1,9,0,23
7599,2007.0,10,2,5,2,103000.0,0,0,0,0,1,5
4400,2008.0,3,2,3,2,167703.0,0,0,0,9,1,19
19500,2015.0,39,2,5,2,184000.0,0,1,0,10,0,40
14990,2015.0,14,0,3,2,99709.0,0,0,0,0,8,23
23000,2017.0,4,0,3,2,33000.0,0,1,2,9,5,38
9350,2014.0,10,4,5,2,89186.0,0,0,0,0,10,2
8700,2012.0,20,0,3,2,95868.0,0,0,0,0,5,35
23900,2015.0,14,0,6,2,124000.0,4,0,0,0,10,24
30999,2016.0,34,0,6,2,33000.0,4,0,0,8,8,0
5000,2003.0,16,0,3,2,214198.0,0,1,0,0,4,29
5000,2004.0,14,1,6,2,220000.0,0,0,2,10,10,12
8999,2009.0,24,0,5,2,65355.0,0,0,1,9,9,31
24000,2014.0,26,3,5,2,42790.0,0,0,2,9,0,4
5200,2013.0,13,1,6,2,62000.0,0,1,2,3,0,34
4999,2006.0,16,0,5,2,170000.0,0,0,0,0,8,15
9450,2011.0,37,0,3,2,99366.0,4,0,0,12,4,27
27990,2014.0,13,2,6,2,47006.0,0,0,2,10,10,25
7995,2007.0,20,0,5,2,133719.0,0,0,0,0,2,38
8490,2014.0,12,0,3,2,79031.0,0,0,1,9,0,43
16500,2013.0,7,0,6,2,80920.0,0,0,2,3,6,36
16000,2013.0,35,3,6,2,114000.0,0,0,0,0,4,18
21500,2013.0,13,0,6,2,4000.0,0,0,0,10,7,9
3500,2013.0,7,5,6,2,88000.0,0,1,0,8,8,26
8900,2012.0,16,2,3,2,150000.0,0,0,0,0,9,7
59950,2020.0,13,3,6,0,97.0,0,0,0,10,10,27
5600,2012.0,13,3,3,2,98.0,0,0,1,9,0,31
1850,2004.0,7,2,3,2,153930.0,0,0,1,3,1,42
29990,2008.0,13,2,5,0,78285.0,0,0,2,10,10,42
9000,2011.0,25,0,3,2,88400.0,0,0,1,9,9,14
13250,2010.0,14,2,6,2,168800.0,0,0,1,0,9,40
18500,2013.0,13,0,6,2,84431.0,1,0,0,0,0,24
9550,2002.0,13,0,6,2,73000.0,4,0,2,2,8,42
8500,2013.0,7,2,6,2,110076.0,0,0,2,3,8,8
7500,2014.0,7,0,3,2,68000.0,5,0,1,9,5,3
25995,2017.0,13,2,5,2,94996.0,0,0,2,0,5,1
4995,2009.0,8,0,6,2,129085.0,0,0,1,5,0,34
4000,2006.0,13,1,6,2,215277.0,0,0,0,0,2,42
12000,1994.0,6,3,6,2,59100.0,0,0,1,9,0,48
20590,2016.0,13,2,5,2,53986.0,0,0,2,3,10,9
7200,2013.0,41,1,4,2,94000.0,0,0,1,4,10,9
3495,2006.0,31,2,3,2,188000.0,0,0,1,9,8,34
11500,2008.0,24,2,6,2,134000.0,0,0,1,0,0,36
20990,2014.0,7,2,5,2,51860.0,0,0,2,3,8,22
27990,2015.0,13,2,6,0,53628.0,0,0,0,10,10,38
6500,2010.0,39,2,5,2,195000.0,0,0,1,5,1,22
31900,2017.0,3,0,3,2,20084.0,0,0,0,0,5,9
11200,2010.0,16,2,5,2,113323.0,0,0,1,5,8,38
12640,2011.0,7,2,6,2,125479.0,0,0,2,11,10,48
12490,2006.0,13,2,6,0,205944.0,0,0,2,10,10,34
9249,2002.0,26,0,6,2,114747.0,0,0,2,3,0,5
5495,2015.0,7,0,3,2,123175.0,0,1,1,9,1,19
15495,2013.0,18,2,5,2,110337.0,0,0,0,0,4,5
3995,2009.0,25,0,3,2,117233.0,0,0,1,5,8,9
23995,2015.0,7,2,5,2,89086.0,0,0,0,10,10,22
16000,2009.0,13,2,5,0,203000.0,0,0,2,10,10,34
4699,2011.0,31,0,3,2,167000.0,0,0,1,9,2,24
7500,2017.0,7,0,3,2,24000.0,4,0,1,9,7,14
11950,2017.0,13,2,3,2,111902.0,0,0,2,11,10,18
9950,2013.0,20,2,3,2,123993.0,0,0,0,12,10,49
38990,2020.0,39,2,5,2,10746.0,0,0,0,8,10,45
7995,2008.0,16,0,3,2,129000.0,0,0,1,9,0,12
18995,2017.0,37,0,3,2,42273.0,0,0,0,12,9,32
10800,2014.0,17,0,3,2,54176.0,0,0,1,9,0,34
14990,2008.0,13,2,6,2,172439.0,0,0,2,10,10,12
10999,2007.0,34,0,6,2,117947.0,0,0,2,8,9,9
7300,2009.0,31,0,5,2,164971.0,0,0,1,9,5,24
15000,2015.0,13,3,5,2,70996.0,0,0,0,0,0,34
10950,2013.0,13,2,6,2,138208.0,0,0,2,8,10,18
3500,2007.0,31,2,3,2,82900.0,5,0,1,9,5,20
15995,2014.0,37,0,3,2,62901.0,0,0,0,0,10,35
2350,2002.0,32,2,6,2,1049862.0,0,0,1,9,8,48
7995,2014.0,7,0,5,2,124553.0,0,0,0,9,9,48
11000,2016.0,21,0,3,2,51000.0,0,0,0,4,10,1
5400,2008.0,13,2,6,2,135000.0,0,0,0,10,0,9
12500,2016.0,0,3,3,2,23000.0,5,0,1,9,5,28
26900,2017.0,13,2,5,2,101100.0,0,0,2,10,10,9
11499,2016.0,17,0,3,2,60544.0,0,1,1,9,10,12
1950,2002.0,13,2,6,2,132000.0,0,0,2,10,10,23
15450,2006.0,39,2,5,2,100447.0,0,0,2,10,8,10
9995,2014.0,39,2,3,2,101781.0,0,0,1,7,0,6
18000,2008.0,13,0,6,0,188498.0,0,0,0,10,10,27
3800,2007.0,39,2,3,2,169000.0,0,0,1,9,9,17
4750,2009.0,13,2,3,3,144000.0,0,0,0,0,10,34
1000,2009.0,36,1,5,2,156250.0,0,0,0,0,8,9
6500,2012.0,24,0,5,2,99000.0,4,0,1,9,0,16
1650,2003.0,39,2,5,2,214000.0,0,0,1,3,9,34
3995,2007.0,36,0,3,2,92940.0,0,0,1,9,0,19
7985,2007.0,23,0,5,2,147000.0,0,0,0,0,10,12
25500,2013.0,13,3,6,2,23000.0,0,0,2,3,9,40
11900,2013.0,13,2,5,2,103364.0,0,0,1,0,3,38
16000,2011.0,7,0,5,2,15000.0,0,1,2,3,0,48
1900,1998.0,13,2,6,2,251600.0,0,0,0,0,0,4
4995,2014.0,7,0,3,2,115000.0,0,1,1,4,0,34
45995,2017.0,7,3,6,2,40014.0,0,0,0,10,10,32
4900,2010.0,7,0,5,2,147149.0,0,0,1,9,10,27
9000,2008.0,18,0,5,2,73957.0,0,0,2,9,10,22
13000,2013.0,7,0,6,2,0.0,0,0,2,10,0,4
3949,1999.0,16,2,3,2,157100.0,0,0,1,9,4,10
17000,2013.0,18,0,5,2,64000.0,0,0,2,2,5,9
45000,2018.0,14,0,6,2,39000.0,0,0,0,10,5,5
4900,2007.0,16,0,3,2,137900.0,0,0,2,9,1,43
5900,2004.0,37,2,3,2,145000.0,0,1,0,12,9,21
4000,2006.0,3,0,3,2,118771.0,0,0,0,2,5,2
10500,2008.0,18,2,6,2,192000.0,1,0,0,0,9,17
16995,2014.0,16,0,5,2,123163.0,0,0,0,0,9,22
14900,2013.0,16,0,5,2,97000.0,0,0,1,5,8,45
1500,2001.0,13,1,3,2,287588.0,0,0,0,0,0,35
36593,2019.0,8,3,5,3,10386.0,0,0,1,5,5,12
9250,2015.0,14,2,3,2,135000.0,0,0,0,0,1,23
7995,2011.0,25,2,3,2,64791.0,0,0,1,9,0,11
8900,2000.0,13,2,0,2,136922.0,0,0,0,0,10,20
1200,2000.0,7,1,6,2,260000.0,0,0,2,11,10,22
5200,2014.0,7,2,3,2,61470.0,5,0,1,9,5,36
14500,2017.0,13,2,3,2,62000.0,0,0,0,0,9,0
8995,2010.0,13,0,6,2,190000.0,0,0,1,10,0,28
2499,2000.0,39,2,3,2,148079.0,0,0,1,9,0,34
21500,2014.0,20,0,6,2,107221.0,0,0,0,0,0,14
6400,2003.0,13,2,0,2,209838.0,0,0,0,10,10,12
46000,2020.0,39,3,6,2,28000.0,0,0,0,10,5,13
5500,2009.0,13,2,6,2,173783.0,0,0,2,1,10,35
9500,2006.0,14,0,6,2,135000.0,0,0,2,8,10,36
30997,2015.0,34,0,6,2,41446.0,0,0,0,10,0,35
9950,2009.0,7,0,4,2,124265.0,0,0,2,10,10,43
1500,2002.0,32,2,3,2,176000.0,0,0,1,9,3,5
5500,1999.0,34,0,6,2,190000.0,0,0,0,10,4,27
15000,2010.0,31,2,5,2,130000.0,0,0,0,0,9,27
4000,2007.0,16,2,5,2,130000.0,5,0,1,3,1,43
9816,2013.0,25,0,3,2,117183.0,0,0,1,0,8,48
6600,2007.0,20,2,5,2,109000.0,0,0,0,0,5,38
23495,2017.0,16,0,5,2,59250.0,0,0,1,5,10,36
23489,2017.0,16,2,5,2,85130.0,0,0,0,0,1,43
6990,1994.0,13,0,6,2,128089.0,5,1,2,2,8,28
8995,2010.0,37,2,3,2,114665.0,0,1,1,0,0,43
18000,2014.0,40,0,3,2,20397.0,0,0,1,2,10,11
4950,2011.0,10,3,5,2,138539.0,0,0,1,5,10,9
20000,2014.0,13,0,5,2,144000.0,0,0,1,8,4,41
15995,2015.0,13,0,3,2,54000.0,0,0,0,0,6,3
5000,2004.0,7,1,6,2,243000.0,0,0,2,10,10,43
1500,2005.0,40,1,3,0,182072.0,0,0,1,9,9,27
37000,2013.0,7,0,6,2,2500.0,0,0,2,8,1,17
6995,2008.0,41,0,5,2,136000.0,0,0,0,0,9,16
1500,1987.0,7,2,6,2,60058.0,0,0,2,9,0,23
5900,2001.0,34,1,5,0,299362.0,0,0,0,10,10,12
23500,2013.0,39,0,5,2,89995.0,0,0,2,0,9,10
3000,2003.0,10,0,6,2,154489.0,0,0,0,0,5,50
15900,2013.0,39,2,5,2,87717.0,0,0,0,11,9,48
3900,2001.0,16,2,3,2,142.0,0,0,0,0,9,10
3595,2003.0,7,0,5,2,3595.0,0,0,0,0,2,30
13997,2015.0,24,2,3,2,64032.0,0,0,1,9,8,35
30995,2017.0,7,0,6,2,105000.0,0,0,0,10,10,27
3000,2006.0,7,3,5,2,156000.0,0,0,2,9,5,17
6995,2013.0,13,0,5,2,181272.0,0,0,1,0,10,9
3600,2006.0,13,1,6,2,300000.0,0,0,0,10,10,17
75000,2013.0,7,3,6,2,1030.0,0,0,2,12,8,35
10000,2008.0,13,0,6,2,95000.0,0,0,2,8,1,34
3995,2012.0,31,2,3,2,112.0,0,0,1,9,0,23
11900,2011.0,13,2,6,4,81000.0,0,0,2,11,10,2
9240,2012.0,7,2,3,2,117000.0,0,0,0,0,8,38
11990,2011.0,7,0,6,2,138185.0,0,0,2,10,10,35
13850,2013.0,13,0,5,2,119927.0,0,0,0,0,9,19
12988,1998.0,26,0,6,2,48280.0,0,0,2,2,9,18
10995,2004.0,20,2,5,2,154438.0,0,0,0,0,1,12
4999,2006.0,32,0,5,2,112000.0,0,0,0,0,1,7
24000,2015.0,7,2,6,2,132974.0,0,0,0,10,10,15
9490,2009.0,39,0,3,3,66700.0,0,0,1,4,5,27
10495,2015.0,13,3,3,2,24535.0,0,0,1,9,9,21
